text,label
BUSINESS LINE 16 2008 Sriperumbudur 15 Nokia key supplier Aspocomp Wintek likely start operation month Nokia Telecom Park Sriperumbudur 45 km west Chennai,0
F Secure Internet Security 2010 security service surf web online banking shopping e mail online activity,0
F Secure report half 2008 see grow number target malware attack individual company organization,0
furthermore Novator Finland Oy enter security lending agreement Novator Finland Oy hold directly share underlie OMX market forward 23 26 2008,1
gearing 43 compare 67 2004,0
GENEVA Feb. 10 Tero Aaltonen Finland develop radio resource control method,0
Germany innovational center unite focus company aim use technology development new kind activity support beginner company entire spectrum service,0
Glaston headquarter Tampere Finland grow international glass technology company,1
Glaston glass processing unit Tamglass Glass Processing manufacturer high quality safety glass product operate Finland,0
Glaston glass processing unit Tamglass Glass Processing manufacturer high quality safety glass product operate Finland,0
Global Markets Direct Pohjola Bank plc Financial Analysis Review depth business financial analysis Pohjola Bank plc,0
GSK announce November 2008 close operation Dartford,-1
Chartered Accountant British Columbia Alberta Certified Public Accountant Washington State,0
join Rautakirja 1997 lead business area take position President CEO 2001,0
headline release date March 26 2008 read Acacia Subsidiary Enters Settlement Agreement Rule Based Monitoring Technology F Secure ste Acacia Technologies Licenses Rule Based Monitoring Technology F Secure,0
HELSINKI Finland Sept. 18 2009 GLOBE NEWSWIRE Ixonos Plc expand company smartphone r&d service establish new generation smartphone design unit connection Ixonos site Jyvaeskylae,1
Helsinki 19 2010 finnish company Lemminkainen Oyj HEL LEM1S say today construct office building Toolonlahti downtown Helsinki disclose financial detail,0
HELSINKI Thomson Financial M real say exercise option buy 50mw natural gas power plant land Kyroskoski Finland 13 mln eur Kyro Oyj,1
position Nokia Siemens Networks head Business Human Resources NSN global,0
present position director Stockmann international department store,0
work NetApp include strategically reposition brand category major global relaunch,0
"Honkarakenne decide yesterday sell 88,500 B series share key staff member EUR2 .9 share",0
"Honkarakenne decide yesterday sell 88,500 b series share key staff member EUR 2.90 share",0
hu offer discount 25 50 select book,0
need provide information ferry connection hotel,0
Igor Oleg Yankov currently manage Moron Vitim hold 25 stake,0
image datum produce browser phone server convert bitmapped image send handset display,0
implementation project carry finnish company YIT association investment fund Evli Property Investment Russia EPI,0
2006 452 million tonne CO2 EUA EU Allowance emission credit EU trade underlying market value approx,0
2007 Talentum disclose Interim Reports Q1 January March Friday 27 April 2007 Q2 April June Friday 20 July 2007 Q3 July September Friday 26 October 2007,0
2008 steel industry account 64 percent cargo volume transport energy industry account 28 percent industry 8 percent,0
letter Economic Affairs Minister list estonian shipping company Tallink ask approval entitle 15 cut port fee 2010,0
recent interview Financial Times FT Sampo board chairman Bjorn Wahlroos say P&C certainly sale price set SEK 85 billion confirm early statement,0
release Oct. 28 Peab say business continue conduct brand Cliffton Stockholm Entreprenad Peab Group,0
addition 29 employee lay notice workforce lay short period need,-1
addition mid online enable internet browsing,0
addition contract include modification effluent treatment plant Follum,0
addition deal include option enable Maritim Food increase holding Sandanger 51 future,1
connection deal Digia employ 19 person Nokia Oslo Silicon Valley USA,0
current position Manty work 1996,0
term power generation Fortum produce 39.3 TWh electricity month 2006 compare 38.0 TWh period 2005 accord figure release group late financial result,0
financial statement quarter 2010 Tikkurila report discontinued operation,0
fourth quarter 2006 OKO Banks expect operating environment Banking Investment Services remain similar January September 2006,0
meantime ceo duty assume Outotec Deputy CEO Seppo Rantakari,0
sinter plant limestone coke breeze mixed iron ore concentrate sinter lump form sinter use blast furnace raw material iron making,0
way industry starting point consumer need,0
total 3000 surveillance camera handle manage accord variety need company say,0
volume focus outside Finland 60 group product Poland baltic country,0
incap headquarter Oulu Finland electronics contract manufacturer 750 employee Finland Estonia India,0
incap Contract Manufacturing subsidiary Incap Corporation Finland,0
include company brand share datum category distribution channel datum,0
"Indigo Somoncom serve 377,000 subscriber market share approximately 27 2007",0
industry Asia +  Pakistan Malaysia Taiwan Philippines today Global Research Data Services go publish market analysis cement market Asia,0
Intellisync Wireless Email Nokia feature wireless e mail solution connect user e mail calendar contact note task list away office accord company,0
investment management investment advisory service company sole line business,0
investment disclose,0
investment product development stand 6.0 mln euro $ 8.8 mln,0
ISMS disclose financial result daily say,0
include installation new equipment training start service service work shoe press deliver Vaahto 2001,0
"currently employ 750 people expect headcount reach 1,000 end 2007",1
agree company Board Directors available advisory role,0
process take seat CapMan board course support CapMan management,0
set launch message service day enable user access e mail account MS Exchange,0
Estonia second large meat processing company market share accord AC Nielsen 2008 datum 13 percent,0
expect online 2011,0
rise 15.7 24.8 Finland abroad respectively EUR 7 million EUR 4.2 million 40 growth Russia,1
,0
decide auditor reimburse accord invoice,0
report year result August 22,0
"annual capacity 10,000 MW",0
main business area Glass Machinery Group Glaston Technologies global market leader glass processing machine,1
market share 6 percent accord AC Nielsen 2008 datum,0
product portfolio comprise harvester forwarder harvester head crane loader,0
Janis Arbidans ceo YIT Celtnieciba say company focus housing real estate development market,0
Jeder Beta Tester erh+ælt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die m+ ¦ glichkeit die finale Version zu beeinflussen,0
job transfer Finland,1
joint procurement later extend factory baltic country,0
Jon Risfelt previously hold operational executive position Europolitan Ericsson SAS American Express card travel division Nyman Schultz ceo Vodafone Sweden ceo Gambro Renal Products ceo,0
"Kaleva Kustannus Oy business ID 0187274 0 accord notice 10 August 2009 acquire 4,458,000 Alma Media share",0
Karppinen expect consolidation trend continue finnish market,0
kaupthing forecast significant price increase print paper 2007,1
kaupthing forecast finnish Swedish Stora Enso close mill Reisholz Germany,0
Kemira share close   x20ac 16.66 $ 22us .71,0
KESKO FOOD LTD PRESS RELEASE 04.01.2006 13.00 Kesko Food Ltd launch major tv campaign recruit new k food retailer,1
"kesko 2,000 store engage chain operation nordic baltic country Russia Belarus",0
Kirsi Rantanen previously development director HK Ruokatalo poultry business,0
Koduextra operate retail chain 11 store control Finnish Non Food Center KY Rukax OY Scan Tukka OY,0
Koff market share volume market 23.4 Karhu 21.4,0
L+Ænnen Tehtaat Food Division reorganise strategic business unit Apetit Frozen Foods Jams Apetit Fish,0
year firm acquire Realprojekti Oy real estate development company advise CapMan property activity,0
later 150 Finnish house build area,0
lemmink+æinen start manufacture roofing feel 1920 production asphalt 1930,0
like mechanical pipettor Biohit Proline plus CE IVD mark come 3 year warranty,0
LONDON AFX Intertek Group PLC testing inspection company say commercial electrical division buy Finland base company Natlabs Oy Etteplan Oyj 1.3 mln eur cash,0
Loudeye Corp. $ 2.56 $ 4.33 Nokia Corp. 10 cent $ 19.46 Nokia agree buy digital music distributor $ 60 million,0
spokesperson tell WWD expect 50 50 mix clothing home decor,0
ADP News Dec 11 2008 finnish power supply solution provider Efore Oyj OMX efo1v say yesterday open technology research development r&d laboratory Helsinki University Technology,0
ADP News Nov 28 2008 finnish power supply solution provider Efore Oyj OMX efo1v announce today launch OPUS DC late power system OPUS product line,1
ADP News Nov 3 2008 finnish cargo handling system service company Cargotec Oyj omx cgcbv say today acquire 80 stake italian service company CVS Technoports Srl CVS Service Srl italian handli,1
ADP News Nov 3 2008 finnish paper packaging forest product company Stora Enso Oyj OMX STERV say today invest EUR 137 million usd 176.6 m building power plant Ostroleka Mi,0
ADPnews Nov 9 2009 company agree buy combine SEK 5.9 billion usd 854m EUR 571.8 m drug store offer sale restructuring Swedish state own pharmacy monopoly Apoteket AB t,1
